epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,85.7978,1.38715,2.81155,1.51035,1,0.39785,0.51133,0.32329,1.11164,2.95233,1.24433,0.00028339,0.00028339,0.00028339
2,175.144,1.27883,1.98013,1.40852,1,0.25449,0.57168,0.39117,1.05476,2.96629,1.22428,0.000294642,0.000294642,0.000294642
