epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,67.4792,1.12902,2.81231,1.16341,0.01138,1,0.82858,0.64893,0.71474,3.04234,0.80224,0.00024,0.00024,0.00024
2,134.186,1.06702,1.57761,1.04835,0.00522,1,0.73533,0.60832,0.46871,3.16061,0.82793,0.0002525,0.0002525,0.0002525
